bone	bone_rest_x_global_origin_in_meters	bone_rest_y_global_origin_in_meters	bone_rest_z_global_origin_in_meters	bone_rest_truncated_normalized_basis_axis_x_0	bone_rest_truncated_normalized_basis_axis_x_1	bone_rest_truncated_normalized_basis_axis_x_2	bone_rest_truncated_normalized_basis_axis_y_0	bone_rest_truncated_normalized_basis_axis_y_1	bone_rest_truncated_normalized_basis_axis_y_2	bone_rest_x_global_scale_in_meters	bone_rest_y_global_scale_in_meters	bone_rest_z_global_scale_in_meters	bone_x_global_origin_in_meters	bone_y_global_origin_in_meters	bone_z_global_origin_in_meters	bone_truncated_normalized_basis_axis_x_0	bone_truncated_normalized_basis_axis_x_1	bone_truncated_normalized_basis_axis_x_2	bone_truncated_normalized_basis_axis_y_0	bone_truncated_normalized_basis_axis_y_1	bone_truncated_normalized_basis_axis_y_2	bone_x_global_scale_in_meters	bone_y_global_scale_in_meters	bone_z_global_scale_in_meters	bone_parent_y_global_origin_in_meters	bone_parent_z_global_origin_in_meters	bone_parent_truncated_normalized_basis_axis_x_0	bone_parent_truncated_normalized_basis_axis_x_1	bone_parent_truncated_normalized_basis_axis_x_2	bone_parent_truncated_normalized_basis_axis_y_0	bone_parent_truncated_normalized_basis_axis_y_1	bone_parent_truncated_normalized_basis_axis_y_2	bone_parent_x_global_scale_in_meters	bone_parent_y_global_scale_in_meters	bone_parent_z_global_scale_in_meters	bone_hierarchy	specification_version	label
LeftHandMiddle2	-0.02973431348801	-0.02973431348801	-0.02973431348801	1	0	0	0	1	0	1	1	1	-0.63804829120636	1.32437813282013	-0.04672145843506	1	0	0	0	1	0	1	1	1	1.32437813282013	-0.04672145843506	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	leftMiddleIntermediate
LeftHandMiddle3	-0.01748907566071	-0.01748907566071	-0.01748907566071	1	0	0	0	1	0	1	1	1	-0.65553736686707	1.32548487186432	-0.04737210273743	1	0	0	0	1	0	1	1	1	1.32548487186432	-0.04737210273743	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	leftMiddleDistal
LeftHandMiddle3_end	-0.01743733882904	-0.01743733882904	-0.01743733882904	1	0	0	0	1	0	1	1	1	-0.67297470569611	1.32724177837372	-0.04797339439392	1	0	0	0	1	0	1	1	1	1.32724177837372	-0.04797339439392	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	VRM_BONE_NONE
LeftHandPinky1	-0.06819158792496	-0.06819158792496	-0.06819158792496	1	0	0	0	1	0	1	1	1	-0.60142379999161	1.3120950460434	-0.02049243450165	1	0	0	0	1	0	1	1	1	1.3120950460434	-0.02049243450165	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	leftLittleProximal
LeftHandPinky2	-0.02024245262146	-0.02024245262146	-0.02024245262146	1	0	0	0	1	0	1	1	1	-0.62166625261307	1.31389677524567	-0.02071690559387	1	0	0	0	1	0	1	1	1	1.31389677524567	-0.02071690559387	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	leftLittleIntermediate
LeftHandPinky3	-0.01575744152069	-0.01575744152069	-0.01575744152069	1	0	0	0	1	0	1	1	1	-0.63742369413376	1.31535995006561	-0.02113473415375	1	0	0	0	1	0	1	1	1	1.31535995006561	-0.02113473415375	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	leftLittleDistal
LeftHandPinky3_end	-0.01575541496277	-0.01575541496277	-0.01575541496277	1	0	0	0	1	0	1	1	1	-0.65317910909653	1.31671094894409	-0.02187955379486	1	0	0	0	1	0	1	1	1	1.31671094894409	-0.02187955379486	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	VRM_BONE_NONE
LeftHandRing1	-0.07202255725861	-0.07202255725861	-0.07202255725861	1	0	0	0	1	0	1	1	1	-0.60525476932526	1.31668829917908	-0.03224050998688	1	0	0	0	1	0	1	1	1	1.31668829917908	-0.03224050998688	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	leftRingProximal
LeftHandRing2	-0.02612960338593	-0.02612960338593	-0.02612960338593	1	0	0	0	1	0	1	1	1	-0.63138437271118	1.32039189338684	-0.0330970287323	1	0	0	0	1	0	1	1	1	1.32039189338684	-0.0330970287323	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	leftRingIntermediate
LeftHandRing3	-0.01954126358032	-0.01954126358032	-0.01954126358032	1	0	0	0	1	0	1	1	1	-0.6509256362915	1.32240796089172	-0.03333377838135	1	0	0	0	1	0	1	1	1	1.32240796089172	-0.03333377838135	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	leftRingDistal
LeftHandRing3_end	-0.01948356628418	-0.01948356628418	-0.01948356628418	1	0	0	0	1	0	1	1	1	-0.67040920257568	1.32474756240845	-0.0342743396759	1	0	0	0	1	0	1	1	1	1.32474756240845	-0.0342743396759	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	VRM_BONE_NONE
LeftHandThumb1	-0.02413684129715	-0.02413684129715	-0.02413684129715	1	0	0	0	1	0	1	1	1	-0.5573690533638	1.30207085609436	-0.05968630313873	1	0	0	0	1	0	1	1	1	1.30207085609436	-0.05968630313873	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	leftThumbProximal
LeftHandThumb2	-0.01740527153015	-0.01740527153015	-0.01740527153015	1	0	0	0	1	0	1	1	1	-0.57477432489395	1.3021092414856	-0.07563662528992	1	0	0	0	1	0	1	1	1	1.3021092414856	-0.07563662528992	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	leftThumbIntermediate
